PRS:PL:x:ACT:INS,NPST.PL.ACT.INS
PRS:PL:x:ACT:NOM,NPST.PL.ACT.NOM
PRS:PL:x:ACT:PRP,NPST.PL.ACT.PREP
PRS:PL:x:PASS:ACC:AN,NPST.PL.PASS.ACC.ANIM
PRS:PL:x:PASS:NOM,NPST.PL.PASS.NOM
PRS:SG:F:ACT:ACC,NPST.F.SG.ACT.ACC
PRS:SG:F:ACT:DAT,NPST.F.SG.ACT.DAT
PRS:SG:F:ACT:GEN,NPST.F.SG.ACT.GEN
PRS:SG:F:ACT:NOM,NPST.F.SG.ACT.NOM
PRS:SG:F:PASS:ACC,NPST.F.SG.PASS.ACC
PRS:SG:F:PASS:NOM,NPST.F.SG.PASS.NOM
PRS:SG:M:ACT:ACC,NPST.M.SG.ACT.ACC
PRS:SG:M:ACT:ACC:INAN,NPST.M.SG.ACT.ACC.INAN
PRS:SG:M:ACT:GEN,NPST.M.SG.ACT.GEN
PRS:SG:M:ACT:NOM,NPST.M.SG.ACT.NOM
PRS:SG:M:PASS,PASS.NPST.M.SG
PRS:SG:N:ACT:ACC,NPST.N.SG.ACT.ACC
PRS:SG:N:ACT:GEN,NPST.N.SG.ACT.GEN
PRS:SG:N:ACT:NOM,NPST.N.SG.ACT.NOM
PST:2:SG:IRREFL:PFV,PFV.PST.2SG
PST:PL:F:REFL:PFV,PFV.PST.F.PL.REFL
PST:PL:x:ACT:ACC,PST.PL.ACT.ACC
PST:PL:x:ACT:ACC:AN,PST.PL.ACT.ACC.ANIM
PST:PL:x:ACT:NOM,PST.PL.ACT.NOM
PST:PL:x:IRREFL:IPFV,IPFV.PST.PL
PST:PL:x:IRREFL:PFV,PFV.PST.PL
PST:PL:x:PASS,PST.PL.PASS
PST:PL:x:PASS:ACC,PST.PL.PASS.ACC
PST:PL:x:PASS:ACC:AN,PST.PL.PASS.ACC.ANIM
PST:PL:x:PASS:ACC:INAN,PST.PL.PASS.ACC.INAN
PST:PL:x:PASS:DAT,PST.PL.PASS.DAT
PST:PL:x:PASS:GEN,PST.PL.PASS.GEN
PST:PL:x:PASS:INS,PST.PL.PASS.INS
PST:PL:x:PASS:NOM,PST.PL.PASS.NOM
PST:PL:x:PASS:PRP,PST.PL.PASS.PREP
PST:PL:x:REFL:IPFV,IPFV.PST.PL.REFL
PST:PL:x:REFL:PFV,PFV.PST.PL.REFL
PST:SG:F:ACT:ACC,PST.F.SG.ACT.ACC
PST:SG:F:ACT:NOM,PST.F.SG.ACT.NOM
PST:SG:F:IRREFL:IPFV,IPFV.PST.F.SG
PST:SG:F:IRREFL:PFV,PFV.PST.F.SG
PST:SG:F:PASS,PASS.PST.F.SG
PST:SG:F:PASS:ACC,PST.F.SG.PASS.ACC
PST:SG:F:PASS:DAT,PST.F.SG.PASS.DAT
PST:SG:F:PASS:GEN,PST.F.SG.PASS.GEN
PST:SG:F:PASS:INS,PST.F.SG.PASS.INS
PST:SG:F:PASS:NOM,PST.F.SG.PASS.NOM
PST:SG:F:PASS:PRP,PST.F.SG.PASS.PREP
PST:SG:F:PASS:SHORT,PST.F.SG.PASS.PREDADJ
PST:SG:F:REFL:IPFV,IPFV.PST.F.SG.REFL
PST:SG:F:REFL:PFV,PFV.PST.F.SG.REFL
PST:SG:M:ACT:ACC:AN,PST.M.SG.ACT.ACC.ANIM
PST:SG:M:ACT:ACC:INAN,PST.M.SG.ACT.ACC.INAN
PST:SG:M:ACT:GEN,PST.M.SG.ACT.GEN
PST:SG:M:ACT:NOM,PST.M.SG.ACT.NOM
PST:SG:M:IRREFL:IPFV,IPFV.PST.M.SG
PST:SG:M:IRREFL:PFV,PFV.PST.M.SG
PST:SG:M:PASS,PASS.PST.M.SG
PST:SG:M:PASS:ACC:INAN,PST.M.SG.PASS.ACC.INAN
PST:SG:M:PASS:GEN,PST.M.SG.PASS.GEN
PST:SG:M:PASS:INS,PST.M.SG.PASS.INS
PST:SG:M:PASS:NOM,PST.M.SG.PASS.NOM
PST:SG:M:PASS:PRP,PST.M.SG.PASS.PREP
PST:SG:M:PASS:SHORT,PST.M.SG.PASS.PREDADJ
PST:SG:M:REFL:IPFV,IPFV.PST.M.SG.REFL
PST:SG:M:REFL:PFV,PFV.PST.M.SG.REFL
PST:SG:N:ACT:NOM,PST.N.SG.ACT.NOM
PST:SG:N:IRREFL:IPFV,IPFV.PST.N.SG
PST:SG:N:IRREFL:PFV,PFV.PST.N.SG
PST:SG:N:PASS,PASS.PST.N.SG
PST:SG:N:PASS:ACC,PST.N.SG.PASS.ACC
PST:SG:N:PASS:GEN,PST.N.SG.PASS.GEN
PST:SG:N:PASS:INS,PST.N.SG.PASS.INS
PST:SG:N:PASS:NOM,PST.N.SG.PASS.NOM
PST:SG:N:REFL:IPFV,IPFV.PST.N.SG.REFL
PST:SG:N:REFL:PFV,PFV.PST.N.SG.REFL
Q,Q
SHORT:F:SG,PREDADJ.F.SG
SHORT:M:SG,PREDADJ.M.SG
SHORT:N:SG,PREDADJ.N.SG
SHORT:x:PL,PREDADJ.PL
SOUND,???
SYLL,BABBLE
x:PL:ACC:X,PL.ACC
x:PL:DAT:INAN,PL.DAT.INAN
x:PL:GEN:X,PL.GEN
x:PL:INS:X,PL.INS
x:PL:NOM:X,PL.NOM
x:PL:PRP:AN,PL.PREP.ANIM
x:PL:PRP:X,PL.PREP
x:SG:ACC:AN,SG.ACC.ANIM
x:SG:NOM:AN,SG.NOM.ANIM
x:SG:NOM:X,SG.NOM
y:DAT,DAT
y:INS,INS
